8477,Lolita,Richard Corliss,Not borrowed
8478,Lolita  The Screenplay,Vladimir Nabokov,Not borrowed
8479,Lolita,Vladimir Nabokov/Martin Amis,Not borrowed
8480,Mysteries,Knut Hamsun/Sverre Lyngstad,Not borrowed
8481,Hunger,Knut Hamsun/George Egerton,Not borrowed
8482,Victoria,Knut Hamsun/Oliver Stallybrass,Not borrowed
8483,The Wanderer,Knut Hamsun/Oliver Stallybrass/Gunnvor Stallybrass,Not borrowed
8484,Pan,Knut Hamsun/Sverre Lyngstad,Not borrowed
8485,The Last Joy,Knut Hamsun/Sverre Lyngstad,Not borrowed
8486,In Wonderland,Knut Hamsun/Sverre Lyngstad,Not borrowed
8487,Guilty as Charged,Scott Turow/Sarah Shankman/Jay Brandon/Jeremiah Healy/Ed Gorman/John Jakes/Maynard F. Thomson/Lia Matera/Susan Dunlap/Bill Pronzini/John Lutz/Andrew Klavan/Marcia Muller/Stuart M. Kaminsky/Carolyn Wheat/Stan Washburn/Valerie Frankel,Not borrowed
8488,On the Shoulders of Giants  The Great Works of Physics and Astronomy,Stephen Hawking/Isaac Newton/Nicolaus Copernicus/Albert Einstein/Johannes Kepler/Galileo Galilei,Not borrowed
8489,Visions of Heaven and Hell,Clive Barker,Not borrowed
8490,Books of Blood  Volumes One to Three (Books of Blood #1 3),Clive Barker,Not borrowed
8491,Everville (Book of the Art #2),Clive Barker,Not borrowed
8492,The Great and Secret Show (Book of the Art #1),Clive Barker,Not borrowed
8493,Abarat  Days of Magic  Nights of War,Clive Barker,Not borrowed
8494,Imajica  The Reconciliation,Clive Barker,Not borrowed
8495,Sacrament,Clive Barker,Not borrowed
8496,The Inhuman Condition (Books of Blood  #4),Clive Barker,Not borrowed
8497,Notebook of a Return to the Native Land,Aim C saire/Annette Smith/Clayton Eshleman,Not borrowed
8498,The Return of the Native,Thomas Hardy/Alexander Theroux,Not borrowed
8499,The Return of the Native,Thomas Hardy/Phillip Mallett,Not borrowed
8500,The Stephen King Collection  Stories from Night Shift,Stephen King/John Glover,Not borrowed
8501,Blood and Smoke,Stephen King,Not borrowed
8502,LT's Theory of Pets,Stephen King,Not borrowed
8503,Carretera maldita,Richard Bachman/Stephen King/Joseph M. Apfelb ume,Not borrowed
8504,Silver Bullet,Stephen King/Bernie Wrightson,Not borrowed
8505,Patriot Games (Jack Ryan  #1),Tom Clancy,Not borrowed
8506,Legends,Robert Silverberg/Stephen King/Robert Jordan/Terry Goodkind/Anne McCaffrey/Orson Scott Card/Tad Williams/George R.R. Martin/Raymond E. Feist/Terry Pratchett/Ursula K. Le Guin,Not borrowed
8507,Bare Bones  Conversations on Terror with Stephen King,Tim Underwood/Chuck Miller/Stephen King,Not borrowed
8508,Four Past Midnight,Stephen King,Not borrowed
8509,Gerald's Game,Stephen King,Not borrowed
8510,Faithful  Two Diehard Boston Red Sox Fans Chronicle the Historic 2004 Season,Stewart O'Nan/Stephen King,Not borrowed
8511,El talism n,Stephen King/Peter Straub/Pilar Giralt Gorina,Not borrowed
8512,El umbral de la noche,Stephen King/Gregorio Vlastelica/Eduardo Goligorsky,Not borrowed
8513,Rabia,Richard Bachman/Stephen King/Hern n Sabat Vargas,Not borrowed
8514,The Diary of Ellen Rimbauer  My Life at Rose Red,Joyce Reardon/Steven Rimbauer/Ridley Pearson,Not borrowed
8515,Now and on Earth,Jim Thompson/Stephen King,Not borrowed
8516,The Monkey,Stephen King/David Purdham,Not borrowed
8517,Desperation   The Regulators  Box Set,Stephen King/Richard Bachman,Not borrowed
8518,Ojos de fuego,Stephen King/Eduardo Goligorsky,Not borrowed
8519,Tevye's Daughters  Collected Stories of Sholom Aleichem,Sholom Aleichem/Frances Butwin,Not borrowed
8520,Favorite Tales of Sholom Aleichem,Sholom Aleichem/Ben Shahn/Frances Butwin/Julius Butwin,Not borrowed
8521,Brown Girl  Brownstones,Paule Marshall/Mary Helen Washington/Edwidge Danticat,Not borrowed
8522,V ,Thomas Pynchon,Not borrowed
8523,Gimpel the Fool  And Other Stories,Isaac Bashevis Singer/Saul Bellow,Not borrowed
8524,At the Mountains of Madness,H.P. Lovecraft/China Mi ville/S.T. Joshi,Not borrowed
8525,At the Mountains of Madness and Other Novels,H.P. Lovecraft/James Turner/S.T. Joshi/August Derleth,Not borrowed
8526,At the Mountains of Madness and Other Tales of Terror,H.P. Lovecraft,Not borrowed
8527,Mountain Madness (Wilderness  #24),David Robbins/David Thompson,Not borrowed
8528,At the Mountains of Madness and Other Novels of Terror,H.P. Lovecraft/August Derleth/E. Hoffmann Price,Not borrowed
8529,The Aeneid,Virgil/Robert Fitzgerald,Not borrowed
8530,The Aeneid (Verse Translation),Virgil/Rolfe Humphries,Not borrowed
8531,The Iliad,Homer/Andrew Lang,Not borrowed
8532,War and the Iliad,Simone Weil/Rachel Bespaloff/Mary McCarthy/Christopher E.G. Benfey/Hermann Broch,Not borrowed
8533,The Iliad,Homer/Victor G. Ambrus/Nick McCarty,Not borrowed
8534,Trojan Odyssey (Dirk Pitt  #17),Clive Cussler,Not borrowed
8535,The Divine Comedy II  Purgatory,Dante Alighieri/Dorothy L. Sayers/C.W. Scott-Giles,Not borrowed
8536,The Divine Comedy,Dante Alighieri/C.H. Sisson/David H. Higgins,Not borrowed
8537,Paradiso (The Divine Comedy  #3),Dante Alighieri/Dorothy L. Sayers/Barbara Reynolds,Not borrowed
8538,Modern Reader's Guide to Dante's the Divine Comedy,Joseph Gallagher,Not borrowed
8539,The Canterbury Tales,Geoffrey Chaucer/Nevill Coghill,Not borrowed
8540,The Canterbury Tales  Fifteen Tales and the General Prologue,Geoffrey Chaucer/V.A. Kolve/Glending Olson,Not borrowed
8541,Fanning the Flame  Bible  Cross  and Mission,Chris Green/Chris Wright/Paul Douglas Gardner,Not borrowed
8542,From the Earth to the Moon (Extraordinary Voyages  #4),Jules Verne,Not borrowed
8543,The Mammoth Book of New Jules Verne Adventures  Return to the Center of the Earth and Other Extraordinary Voyages  New Tales by the Heirs of Jules Verne,Mike Ashley/Eric Brown/Keith Brooke/Johan Heliot/Kevin J. Anderson/Sarah A. Hoyt/Justina Robson/Adam Roberts/Paul Di Filippo/Tim Lebbon/Molly Brown/Tony Ballantyne/Stephen Baxter/Richard A. Lupoff/Sharan Newman/Michael Pagel/Liz Williams/Brian Stableford/James Lovegrove/Ian Watson/Peter Criwther/Laurent Genefirt/F. Gwynplaine MacIntyre/Michael Mallory,Not borrowed
8544,Journey to the Center of the Earth (Extraordinary Voyages  #3),Jules Verne,Not borrowed
8545,20 000 Leagues Under The Sea,Pauline Francis/Jules Verne,Not borrowed
8546,The Mysterious Island (Extraordinary Voyages  #12),Jules Verne/Caleb Carr/Jordan Stump,Not borrowed
8547,The Lighthouse at the End of the World,Jules Verne,Not borrowed
8548,The World of Jules Verne,Gonzague Saint Bris/Arthur C. Clarke/St phane Heuet/Helen Marx/Saint-Bris Gonzague,Not borrowed
8549,The End of Nana Sahib  The Steam House (Extraordinary Voyages  #20),Jules Verne/Agnes D. Kingston,Not borrowed
8550,Around the World in Eighty Days,Jules Verne/Herbert R. Lottman/Jacqueline Rogers,Not borrowed
8551,Around the World in Eighty Days,Jules Verne/George M. Towle/Bruce Sterling,Not borrowed
8552,The Mysterious Island,Jules Verne/Jordan Stump/Caleb Carr,Not borrowed
8553,Adrift in the Pacific  Two Years Holiday (Extraordinary Voyages  #32),Jules Verne,Not borrowed
8554,Final Payments,Mary Gordon,Not borrowed
8555,Sliver of Truth (Ridley Jones #2),Lisa Unger,Not borrowed
8556,The Mothman Prophecies,John A. Keel,Not borrowed
8557,Intimate Communion  Awakening Your Sexual Essence,David Deida/Lorrie Bortner,Not borrowed
8558,Letter to a Man in the Fire  Does God Exist and Does He Care ,Reynolds Price,Not borrowed
8559,The Promise of Rest,Reynolds Price/Mary Bess Engel,Not borrowed
8560,Perfect Match,Jodi Picoult,Not borrowed
8561,Demon Box,Ken Kesey,Not borrowed
8562,Sailor Song,Ken Kesey,Not borrowed
8563,On the Bus  The Complete Guide to the Legendary Trip of Ken Kesey and the Merry Pranksters and the Birth of Counterculture,Paul Perry/Ken Babbs,Not borrowed
8564,The Further Inquiry,Ken Kesey/Ron Bevirt,Not borrowed
8565,Goodnight Moon,Margaret Wise Brown/Clement Hurd,Not borrowed
8566,Goodnight Moon 123  A Counting Book (Over the Moon),Margaret Wise Brown/Clement Hurd,Not borrowed
8567,New Rules  Polite Musings from a Timid Observer,Bill Maher,Not borrowed
8568,True Story,Bill Maher,Not borrowed
8569,Does Anybody Have a Problem With That  The Best of Politically Incorrect,Bill Maher,Not borrowed
8570,The Outsiders,S.E. Hinton,Not borrowed
8571,Outsiders Within  Writing on Transracial Adoption,Jane Jeong Trenka/Julia Chinyere Oparah,Not borrowed
8572,Outsiders  Vol  5  The Good Fight,Judd Winick/Matthew Clark/Art Thibert/Pop Mhan/Ron Randall,Not borrowed
8573,Sister Outsider  Essays and Speeches,Audre Lorde,Not borrowed
8574,Caramelo,Sandra Cisneros,Not borrowed
8575,The House on Mango Street,Sandra Cisneros,Not borrowed
8576,Selections from Homer s Iliad,Homer/Allen Rogers Benner/Mark W. Edwards,Not borrowed
8577,The Merchant of Venice,William Shakespeare,Not borrowed
8578,Nancy Drew  Girl Detective  #1 4,Carolyn Keene,Not borrowed
8579,Nancy's Mysterious Letter (Nancy Drew Mystery Stories  #8),Carolyn Keene/Walter Karig,Not borrowed
8580,The Secret of the Old Clock (Nancy Drew Mystery Stories  #1),Carolyn Keene/Russell H. Tandy/Sara Paretsky,Not borrowed
8581,The Mystery at the Moss covered Mansion (Nancy Drew Mystery Stories  #18),Carolyn Keene/Russell H. Tandy/Mildred Benson,Not borrowed
8582,The Mystery of the Brass Bound Trunk (Nancy Drew Mystery Stories  #17),Carolyn Keene/Mildred Benson,Not borrowed
8583,The Mantle of the Prophet  Religion and Politics in Iran,Roy Mottahedeh,Not borrowed
8584,The Greatest Generation,Tom Brokaw,Not borrowed
8585,Maverick  The Success Story Behind the World's Most Unusual Workplace,Ricardo Semler,Not borrowed
8586,Weekend Warriors (Sisterhood  #1),Fern Michaels,Not borrowed
8587,The Weekend Novelist,Robert J. Ray/Bret Norris,Not borrowed
8588,The Week End Book,Francis Meynell/John Julius Norwich/Francis Maynell,Not borrowed
8589,North Carolina Weekends,Lynn Setzer,Not borrowed
8590,Far from the Madding Crowd,Thomas Hardy/Margaret Drabble,Not borrowed
8591,Selected Poems,Thomas Hardy/Robert Mezey,Not borrowed
8592,Selected Poetry,Thomas Hardy/Samuel Hynes,Not borrowed
8593,Underworld (Underworld  #1),Greg Cox/Danny McBride/Len Wiseman/Kevin Grevioux,Not borrowed
8594,Underworld  The Mysterious Origins of Civilization,Graham Hancock,Not borrowed
8595,The Dream and the Underworld,James Hillman,Not borrowed
8596,Underworld (Star Wars  The Last of the Jedi  #3),Jude Watson,Not borrowed
8597,Star Wars  Underworld   The Yavin Vassilika,Mike Kennedy/Carlos Meglia,Not borrowed
8598,Underworld  Blood Enemy (Underworld  #2),Greg Cox/Len Wiseman/Kevin Grevioux,Not borrowed
8599,Queen of the Underworld,Gail Godwin,Not borrowed
8600,Ve  perro  Ve ,P.D. Eastman/Adolfo P rez Perdomo,Not borrowed
8601,Murder in the Cathedral,T.S. Eliot,Not borrowed
8602,Cathedral  Forge  and Waterwheel  Technology and Invention in the Middle Ages,Frances Gies/Joseph Gies,Not borrowed
8603,L' quilibre du monde,Rohinton Mistry/Fran oise Adelstain,Not borrowed
8604,In the Kitchen with Rosie  Oprah's Favorite Recipes,Rosie Daley/Oprah Winfrey,Not borrowed
8605,King Richard II,William Shakespeare/Andrew Gurr,Not borrowed
8606,King Richard II,William Shakespeare/Charles R. Forker,Not borrowed
8607,King Richard II,William Shakespeare/Andrew Gurr,Not borrowed
8608,Floating in My Mother's Palm,Ursula Hegi/John Collier/Francine Kass,Not borrowed
8609,Tearing the Silence  On Being German in America,Ursula Hegi,Not borrowed
8610,Paint it Black,Janet Fitch,Not borrowed
8611,The Tempest,William Shakespeare/Peter Hulme/William H. Sherman,Not borrowed
8612,The Day of the Tempest (Dragonlance  Dragons of a New Age  #2),Jean Rabe,Not borrowed
8613,A Tempest,Aim C saire/Richard Miller,Not borrowed
8614,A Midsummer Night's Dream,William Shakespeare/Harold F. Brooks,Not borrowed
8615,A Midsummer Night's Dream (SparkNotes Literature Guide),SparkNotes/William Shakespeare,Not borrowed
8616,A Midsummer Night's Dream,William Shakespeare/R.A. Foakes,Not borrowed
8617,Minuit dans le jardin du bien et du mal,John Berendt,Not borrowed
8618,Les Essais (mis en fran ais moderne par Claude Pinganaud),Michel de Montaigne,Not borrowed
8619,Cliffs Notes on Hugo's Les Miserables,Amy L. Marsland,Not borrowed
8620,Les Mis rables,Victor Hugo/Norman Denny,Not borrowed
8621,Hamlet in Purgatory,Stephen Greenblatt,Not borrowed
8622,From Hinton to Hamlet  Building Bridges between Young Adult Literature and the Classics,Sarah K. Herz/Donald R. Gallo,Not borrowed
8623,Hamlet,William Shakespeare/Burton Raffel/Harold Bloom,Not borrowed
8624,Hamlet  Prince of Denmark,William Shakespeare/Philip Edwards/Robert Hapgood,Not borrowed
8625,Romeo & Juliet,William Shakespeare/Roma Gill,Not borrowed
8626,Romeo and Juliet,William Shakespeare/Paul D. Moliken,Not borrowed
8627,Romeo and Juliet,William Shakespeare/G. Blakemore Evans/Thomas Moisan,Not borrowed
8628,Shakespeare's Romeo and Juliet,William Shakespeare/Karin Jacobson/Sidney Lamb,Not borrowed
8629,Romeo and Juliet (SparkNotes Literature Guide),SparkNotes/Brian Phillips/William Shakespeare,Not borrowed
8630,Romeo and Juliet,William Shakespeare/Ren Weis,Not borrowed
8631,La Petite Fille du Lac,Christina Schwarz/Marie-H l ne Sabard,Not borrowed
8632,South of the Border  West of the Sun,Haruki Murakami/Philip Gabriel,Not borrowed
8633,Clock of the Long Now  Time and Responsibility  The Ideas Behind the World's Slowest Computer,Stewart Brand,Not borrowed
8634,Jessica's Bad Idea (Sweet Valley Twins and Friends  #31),Francine Pascal/Jamie Suzanne,Not borrowed
8635,How to Win Friends and Influence People,Dale Carnegie,Not borrowed
8636,How to Win Friends and Influence People,Dale Carnegie,Not borrowed
8637,How to Win Friends and Influence People for Teen Girls,Donna Dale Carnegie,Not borrowed
8638,Naked Economics  Undressing the Dismal Science,Charles Wheelan,Not borrowed
8639,The Naked Warrior  Master the Secrets of the Super Strong   Using Bodyweight Exercises Only,Pavel Tsatsouline,Not borrowed
8640,The Naked Ape  A Zoologist's Study of the Human Animal,Desmond Morris,Not borrowed
8641,There's No Toilet Paper       on the Road Less Traveled  The Best of Travel Humor and Misadventure,Doug Lansky,Not borrowed
8642,Kitchen Confidential  Adventures in the Culinary Underbelly,Anthony Bourdain,Not borrowed
8643,More Than You Know  Finding Financial Wisdom in Unconventional Places,Michael J. Mauboussin,Not borrowed
8644,Searching for God Knows What,Donald Miller,Not borrowed
8645,The More Than Complete Hitchhiker's Guide (Hitchhiker's Guide  #1 4   short story),Douglas Adams,Not borrowed
8646,Hitchhiker's Guide To The Galaxy  The Filming of the Douglas Adams classic,Robbie Stamp/Paul Simpson,Not borrowed
8647,Different Seasons,Stephen King,Not borrowed
8648,It's Called a Breakup Because It's Broken  The Smart Girl's Break Up Buddy,Greg Behrendt/Amiira Ruotola (-Behrendt),Not borrowed
8649,Jennifer Government,Max Barry,Not borrowed
8650,Mama Day,Gloria Naylor,Not borrowed
8651,A Feather on the Breath of God,Sigrid Nunez,Not borrowed
8652,Mitz The Marmoset of Bloomsbury,Sigrid Nunez,Not borrowed
8653,War with the Newts,Karel apek/M. Weatherall/R. Weatherall/Ivan Kl ma,Not borrowed
8654,Parallel Worlds  A Journey through Creation  Higher Dimensions  and the Future of the Cosmos,Michio Kaku,Not borrowed
8655,Key Lime Pie Murder (Hannah Swensen  #9),Joanne Fluke,Not borrowed
8656,Cherry Cheesecake Murder (Hannah Swensen  #8),Joanne Fluke,Not borrowed
8657,Peach Cobbler Murder (Hannah Swensen  #7),Joanne Fluke,Not borrowed
8658,Strawberry Shortcake Murder (Hannah Swensen  #2),Joanne Fluke,Not borrowed
8659,Lemon Meringue Pie Murder (Hannah Swensen  #4),Joanne Fluke,Not borrowed
8660,Fluke  Or  I Know Why the Winged Whale Sings,Christopher Moore,Not borrowed
8661,Sugar Cookie Murder (Hannah Swensen  #6),Joanne Fluke,Not borrowed
8662,Chocolate Chip Cookie Murder (Hannah Swensen  #1),Joanne Fluke,Not borrowed
8663,Blueberry Muffin Murder (Hannah Swensen  #3),Joanne Fluke,Not borrowed
8664,The Wolf Shall Dwell With the Lamb  A Spirituality for Leadership in a Multicultural Community,Eric H.F. Law,Not borrowed
8665,Focus  The Future of Your Company Depends on It,Al Ries/Laura Ries,Not borrowed
8666,Positioning  The Battle for Your Mind,Al Ries/Jack Trout,Not borrowed
8667,The 22 Immutable Laws of Marketing  Violate Them at Your Own Risk,Al Ries/Jack Trout,Not borrowed
8668,Horse Sense  How to Pull Ahead on the Business Track,Al Ries/Jack Trout,Not borrowed
8669,You Suck (A Love Story  #2),Christopher Moore,Not borrowed
8670,Bloodsucking Fiends (A Love Story  #1),Christopher Moore,Not borrowed
8671,Island of the Sequined Love Nun,Christopher Moore,Not borrowed
8672,A Dirty Job (Grim Reaper  #1),Christopher Moore,Not borrowed
8673,Practical Demonkeeping (Pine Cove  #1),Christopher Moore,Not borrowed
8674,The Lust Lizard of Melancholy Cove (Pine Cove  #2),Christopher Moore,Not borrowed
8675,Granta 7,Bill Buford/Clive Sinclair/Graham Swift/Martin Amis/Rose Tremain/A.N. Wilson/Pat Barker/Julian Barnes/Ursula Bentley/William Boyd/Buchi Emecheta/Alan Judd/Maggie Gee/Kazuo Ishiguro/Adam Mars-Jones/Ian McEwan/Shiva Naipaul/Philip Norman/Christopher Priest/Salman Rushdie/Lisa St. Aubin de Ter n,Not borrowed
8676,Will Eisner's New York  Life in the Big City (The New York Tetralogy  #1 4),Will Eisner/Neil Gaiman,Not borrowed
8677,Graphic Storytelling and Visual Narrative,Will Eisner,Not borrowed
8678,The Best of the Spirit,Will Eisner/Neil Gaiman,Not borrowed
8679,The Plot  The Secret Story of the Protocols of the Elders of Zion,Will Eisner/Stephen Eric Bronner/Umberto Eco/Sergei Nilus,Not borrowed
8680,Will Eisner Sketchbook,Will Eisner,Not borrowed
8681,The Conquering Sword of Conan (Conan the Cimmerian  #3),Robert E. Howard/Gregory Manchess/Patrice Louinet,Not borrowed
8682,Conan and the Demons of Khitai,Akira Yoshida/Pat Lee/Paul Lee/C.B. Cebulski,Not borrowed
8683,Call of Cthulhu  Horror Roleplaying (Call of Cthulhu RPG),Sandy Petersen/Lynn Willis,Not borrowed
8684,The Call of Cthulhu and Other Weird Stories,H.P. Lovecraft,Not borrowed
8685,The Keeper's Companion 2  Prohibition  Firearms  Tomes  & Creatures (Call of Cthulhu RPG),Lynn Willis/Brian M. Sammons/Adam Gauntlett/William Dietze/Greg Henrikson/Charles P. Zaglanis/J. Gordon Olmstead-Dean/M.J. Lempert/James Crowder,Not borrowed
8686,Secrets of New York (Call of Cthulhu RPG),William Jones,Not borrowed
8687,The Keeper's Companion Vol  1 (Call of Cthulhu RPG),Keith Herber/Brian M. Sammons/William Dietze/Chaosium Inc.,Not borrowed
8688,Secrets of San Francisco  A 1920s Sourcebook for the City by the Bay (Call of Cthulhu RPG),Cody Goodfellow,Not borrowed
8689,Miskatonic University  Dire Secrets & Campus Life (Call of Cthulhu RPG),Sam Johnson/Sandy Antunes,Not borrowed
8690,Call of Cthulhu  Horror Roleplaying (Call of Cthulhu RPG),Sandy Petersen/Lynn Willis,Not borrowed
8691,Shadows of Yog Sothoth (Call of Cthulhu RPG),Sandy Petersen,Not borrowed
8692,Song of Cthulhu  Tales of the Spheres Beyond Sound,Stephen Mark Rainey/H.P. Lovecraft/Ramsey Campbell/Edward P. Berglund/Fred Chappel/Caitl n R. Kiernan/Thomas F. Montelone/E.A. Lustig/Brian McNaughton/William R. Trotter,Not borrowed
8693,Twenty Thousand Leagues Under the Sea (Extraordinary Voyages  #6),Jules Verne/Anthony Bonner,Not borrowed
8694,One Thousand White Women  The Journals of May Dodd (One Thousand White Women  #1),Jim Fergus,Not borrowed
8695,The White Man's Burden  Why the West's Efforts to Aid the Rest Have Done So Much Ill and So Little Good,William Easterly,Not borrowed
8696,The Elements of Style,William Strunk Jr./E.B. White,Not borrowed
8697,Dracula,Bram Stoker,Not borrowed
8698,Happy Hour at Casa Dracula (Casa Dracula  #1),Marta Acosta,Not borrowed
8699,Frankenstein,Mary Wollstonecraft Shelley/Susan J. Wolfson,Not borrowed
8700,World War One British Poets  Brooke  Owen  Sassoon  Rosenberg and Others,Candace Ward,Not borrowed
8701,World War II  A Short History,Michael J. Lyons,Not borrowed
8702,A Short History of World War I,James L. Stokesbury,Not borrowed
8703,Collected Stories  Vol  2,Richard Matheson/Stanley Wiater/Jack Finney/George Clayton Johnson,Not borrowed
8704,Nightmare At 20 000 Feet,Richard Matheson/Stephen King,Not borrowed
8705,Earthbound,Logan Swanson/Richard Matheson,Not borrowed
8706,Hell House,Richard Matheson,Not borrowed
8707,Noir  Three Novels of Suspense,Richard Matheson,Not borrowed
8708,7 Steps to Midnight,Richard Matheson,Not borrowed
8709,Duel,Richard Matheson/Ray Bradbury,Not borrowed
8710,What Dreams May Come,Richard Matheson,Not borrowed
8711,Richard Matheson's Hell House  Book 2,Ian Edginton/Simon Fraser,Not borrowed
8712,Bloodlines,Richard Matheson/Mark Dawidziak,Not borrowed
8713,The Bridegroom,Ha Jin,Not borrowed
8714,Under the Red Flag,Ha Jin,Not borrowed
8715,Ocean of Words,Ha Jin,Not borrowed
8716,The Bridegroom,Ha Jin,Not borrowed
8717,In the Pond,Ha Jin,Not borrowed
8718,That Was Then  This Is Now,S.E. Hinton,Not borrowed
8719,Hawkes Harbor,S.E. Hinton,Not borrowed
8720,The Collection  The Outsiders   Rumble Fish   That Was Then  This Is Now,S.E. Hinton,Not borrowed
8721,The Work of Work Servitude  Slavery and Labor in Medieval England,Allen J. Frantzen/Ruth Mazo Karras/Madonna J. Hettinger/Elizabeth Stevens Girsch/John Ruffing/George Ovitt Jr./Ross Samson/Niall Brady/Douglas Moffat/David Aers/Louise M. Bishop,Not borrowed
8722,East of Eden,John Steinbeck,Not borrowed
8723,Katherine,Anya Seton/Philippa Gregory,Not borrowed
8724,The Fourth of July Story,Alice Dalgliesh/Marie Nonnast,Not borrowed
8725,Fourth of July Mice ,Bethany Roberts/Doug Cushman,Not borrowed
8726,Apple Pie 4th of July,Janet S. Wong/Margaret Chodos-Irvine,Not borrowed
8727,Roses Are Red (Alex Cross  #6),James Patterson,Not borrowed
8728,4th of July (Women's Murder Club  #4),James Patterson/Maxine Paetro,Not borrowed
8729,Virgin,James Patterson,Not borrowed
8730,Thriller  Stories To Keep You Up All Night,James Patterson/Ted Bell/Raelynn Hillhouse/Gregg Hurwitz/Alex Kava/J.A. Konrath/John Lescroart/David Liss/Eric Van Lustbader/Dennis Lynds/Gayle Lynds/Steve Berry/Chris Mooney/David Morrell/Katherine Neville/Michael Palmer/Douglas Preston/Christopher Reich/James Rollins/M.J. Rose/James Siegel/Grant Blackwood/Brad Thor/M. Diane Vogt/F. Paul Wilson/Lee Child/Lincoln Child/David Dun/Heather Graham/James Grippando/Denise Hamilton/David Liparulo/Christopher Rice,Not borrowed
8731,Saving the World and Other Extreme Sports (Maximum Ride  #3),James Patterson,Not borrowed
8732,1st To Die (The Women's Murder Club  #1),James Patterson,Not borrowed
8733,How to Write a Damn Good Mystery  A Practical Step by Step Guide from Inspiration to Finished Manuscript,James N. Frey,Not borrowed
8734,Mediterranean Winter  The Pleasures of History and Landscape in Tunisia  Sicily  Dalmatia and the Peloponnese,Robert D. Kaplan,Not borrowed
8735,Balkan Ghosts  A Journey Through History,Robert D. Kaplan,Not borrowed
8736,Mediterranean Winter  The Pleasures of History & Landscape in Tunisia  Sicily  Dalmatia & Greece,Robert D. Kaplan,Not borrowed
8737,El librero de Kabul,sne Seierstad,Not borrowed
8738,Der Buchh ndler aus Kabul  Eine Familiengeschichte,sne Seierstad,Not borrowed
8739,Does God Know How to Tie Shoes ,Nancy White Carlstrom/Lori McElrath-Eslick,Not borrowed
8740,The Ties That Bind  Life's Most Essential Knots and Ties,Susan Oliver/Harry Bates,Not borrowed
8741,The Undomestic Goddess,Sophie Kinsella,Not borrowed
8742,Girls' Night In,Lauren Henderson/Chris Manby/Sarah Mlynowski/Jill A. Davis/Stella Duffy/Lisa Jewell/Marian Keyes/Sophie Kinsella/Ad le Lang/Carole Matthews/Anna Maxted/Megan McCafferty/Alisa Valdes/Isabel Wolff/Meg Cabot/Jessica Adams/Louise Bagshawe/Emily Barr/Jenny Colgan/Lynda Curnyn/Jennifer Weiner,Not borrowed
8743,Can You Keep a Secret ,Sophie Kinsella,Not borrowed
8744,Crazy For You,Jennifer Crusie,Not borrowed
8745,Welcome to Temptation (Dempseys  #1),Jennifer Crusie,Not borrowed
8746,Faking It (Dempseys  #2),Jennifer Crusie,Not borrowed
8747,Anyone But You,Jennifer Crusie,Not borrowed
8748,Getting Rid of Bradley,Jennifer Crusie,Not borrowed
8749,What The Lady Wants,Jennifer Crusie,Not borrowed
8750,Manhunting,Jennifer Crusie,Not borrowed
8751,The Unfortunate Miss Fortunes,Jennifer Crusie/Eileen Dreyer/Anne Stuart,Not borrowed
8752,La falsificadora,Jennifer Crusie/Marina Mariasch,Not borrowed
8753,Die Naschkatzen,Jennifer Crusie,Not borrowed
8754,Coffee at Luke's  An Unauthorized Gilmore Girls Gabfest,Jennifer Crusie/Leah Wilson/Gregory Stevenson,Not borrowed
8755,Bueno en la Cama,Jennifer Weiner/Eduardo Garc a Murillo,Not borrowed
8756,Behaving Like Adults,Anna Maxted,Not borrowed
8757,Over 100 Truly Astonishing Sex Tips,Anna Maxted,Not borrowed
8758,How to Seduce Your Dream Man,Anna Maxted,Not borrowed
8759,Running in Heels,Anna Maxted,Not borrowed
8760,Kopf ber ins Gl ck,Anna Maxted,Not borrowed
8761,Venice  Tales of the City,Michelle Lovric,Not borrowed
8762,Caucasia,Danzy Senna,Not borrowed
8763,The Talbot Odyssey,Nelson DeMille,Not borrowed
8764,The Lion's Game (John Corey  #2),Nelson DeMille,Not borrowed
8765,Word of Honor,Nelson DeMille,Not borrowed
8766,Plum Island (John Corey  #1),Nelson DeMille,Not borrowed
8767,Spencerville,Nelson DeMille,Not borrowed
8768,Up Country,Nelson DeMille,Not borrowed
8769,Wolfsbrut ,Nelson DeMille,Not borrowed
8770,The Talbot Odyssey,Nelson DeMille,Not borrowed
8771,Night Falls Fast  Understanding Suicide,Kay Redfield Jamison,Not borrowed
8772,Before Night Falls,Reinaldo Arenas/Dolores M. Koch,Not borrowed
8773,When True Night Falls (The Coldfire Trilogy  #2),C.S. Friedman,Not borrowed
8774,Nightfall,Anne Stuart,Not borrowed
8775,When Night Falls,Linda Anderson,Not borrowed
8776,Before Night Falls,Keith Gray,Not borrowed
8777,Where the Broken Heart Still Beats  The Story of Cynthia Ann Parker,Carolyn Meyer,Not borrowed
8778,In Cahootz  Sequel to Hoodwinked,Quentin Carter,Not borrowed
8779,Earned Value Project Management,Quentin W. Fleming/Joel M. Koppelman,Not borrowed
8780,Quintessential Tarantino,Edwin Page,Not borrowed
8781,The Foundations of Modern Political Thought  Volume One  The Renaissance,Quentin Skinner,Not borrowed
8782,Tara Road,Maeve Binchy,Not borrowed
8783,On the Road to Tara,Aljean Harmetz,Not borrowed
8784,Selected Stories,Andre Dubus,Not borrowed
8785,Broken Vessels,Andre Dubus,Not borrowed
8786,In the Bedroom  Seven Stories,Andre Dubus/Todd Field,Not borrowed
